child_id,parent_id,match,sbert_sim,word_jaccard_sim,tax_overlap_count,num_overlap_count,common_word_count
1037677,728665,0,0.5404220223426819,0.00980392156862745,1,0,1
1037677,920917,0,0.27819934487342834,0.04381443298969072,4,1,17
1037677,696511,0,0.4585780203342438,0.018867924528301886,1,0,2
1037677,1264203,0,0.5226448774337769,0.05194805194805195,5,1,12
1037677,1131699,0,0.7147740125656128,0.058365758754863814,3,2,15
1037677,937987,0,0.4862394332885742,0.057692307692307696,4,1,12
1037677,1221288,0,0.4779995083808899,0.018072289156626505,1,1,3
1037677,1366611,0,0.2938820719718933,0.03482587064676617,1,0,7
1037677,676969,0,0.3625958561897278,0.06382978723404255,3,0,12
1037677,1371590,0,0.28365007042884827,0.03017241379310345,2,1,7
1037677,1014751,0,0.47348105907440186,0.06072874493927125,1,1,15
1037677,877445,0,0.7247166633605957,0.08482142857142858,4,2,19
1037677,1403323,0,0.501157283782959,0.04040404040404041,2,1,8
1037677,829715,0,0.4640994966030121,0.0427807486631016,3,1,8
1037677,908167,0,0.4285234808921814,0.05787781350482315,3,3,18
1038263,1036850,1,0.6680843234062195,0.08333333333333333,2,1,5
1038263,1457500,0,0.3349475562572479,0.03875968992248062,2,1,5
1038263,1297546,0,0.19439230859279633,0.019138755980861243,1,1,4
1038263,1253499,0,0.35141438245773315,0.012422360248447204,1,0,2
1038263,1189770,0,0.1871989518404007,0.029585798816568046,2,1,5
1038263,760663,0,0.31547194719314575,0.010309278350515464,1,0,2
1038263,760010,0,0.25741878151893616,0.02142857142857143,2,0,3
1038263,1218542,0,0.13756996393203735,0.0,0,0,0
1038263,1371590,0,0.22718387842178345,0.02027027027027027,1,1,3
1038263,890333,0,0.4333619773387909,0.02564102564102564,1,0,4
1038263,1284521,0,0.4015001058578491,0.024844720496894408,1,1,4
1038263,667961,0,0.15759414434432983,0.011857707509881422,1,0,3
1038263,1029209,0,0.38030970096588135,0.017167381974248927,2,0,4
1038263,852433,0,0.377908319234848,0.015625,0,0,2
1038263,1037273,0,0.290070503950119,0.013986013986013986,1,1,4
1038263,1131819,0,0.36438924074172974,0.038461538461538464,1,0,5
1038263,935102,0,0.31074661016464233,0.010582010582010581,1,0,2
1038263,877946,0,0.3730555474758148,0.018018018018018018,1,0,2
1038263,829793,0,0.3076789379119873,0.010869565217391304,1,0,1
1038263,891560,0,0.3190312385559082,0.02054794520547945,2,0,3
1038263,1470025,0,0.3690515160560608,0.023076923076923078,2,0,3
1038263,667977,0,0.2659299969673157,0.004918032786885246,2,0,3
1038263,668991,0,0.3447860777378082,0.0410958904109589,3,0,6
1038263,1317421,0,0.20632170140743256,0.01910828025477707,1,0,3
1038263,667975,0,0.09065970778465271,0.004694835680751174,1,0,1
1038850,1036850,1,0.7211172580718994,0.07692307692307693,5,3,12
1038850,756186,0,0.5955384969711304,0.048672566371681415,2,1,11
1038850,1392308,0,0.4761781096458435,0.05970149253731343,4,3,12
1038850,1259054,0,0.6102486848831177,0.04700854700854701,2,5,11
1038850,1152968,0,0.46345338225364685,0.07772020725388601,4,3,15
1038850,1229397,0,0.5081416964530945,0.09482758620689655,5,3,22
1038850,1233238,0,0.2276497483253479,0.0,0,0,0
1038850,1360313,0,0.7130932807922363,0.08583690987124463,4,4,20
1038850,800196,0,0.37875086069107056,0.03551912568306011,3,8,13
1038850,800915,0,0.4667355418205261,0.07894736842105263,4,4,18
1038850,1100714,0,0.4803623557090759,0.0639269406392694,4,4,14
1038850,793209,0,0.39464202523231506,0.05944055944055944,4,5,17
1038850,1445205,0,0.5271792411804199,0.075,4,1,18
1038850,1424185,0,0.37486714124679565,0.05555555555555555,0,3,11
1038850,831436,0,0.6523535847663879,0.05128205128205128,4,4,12
1038850,1303853,0,0.4702294170856476,0.021739130434782608,1,1,4
1038850,1257838,0,0.47547441720962524,0.07048458149779736,2,3,16
1038850,782300,0,0.3750087022781372,0.029508196721311476,1,3,9
1038850,1319243,0,0.426315039396286,0.07211538461538461,1,5,15
1038850,1229399,0,0.5824382901191711,0.08016877637130802,4,8,19
1038850,1305110,0,0.3766745924949646,0.032407407407407406,3,3,7
1038850,980293,0,0.49724751710891724,0.03978779840848806,2,4,15
1038850,756185,0,0.44656193256378174,0.025380710659898477,2,3,5
1038850,1298640,0,0.5360985398292542,0.04186046511627907,2,2,9
1038850,989039,0,0.3857201933860779,0.017391304347826087,0,2,8
1039096,1036850,1,0.8108397722244263,0.18085106382978725,7,2,17
1039096,1222452,0,0.6449882984161377,0.034782608695652174,2,2,8
1039096,1470851,0,0.23018936812877655,0.01485148514851485,1,0,3
1039096,1340559,0,0.3122020363807678,0.024875621890547265,2,3,5
1039096,1360008,0,0.6094812154769897,0.03546099290780142,2,0,5
1039096,1469834,0,0.49847328662872314,0.037037037037037035,2,0,7
1039096,1232597,0,0.550711989402771,0.04697986577181208,3,1,7
1039096,743445,0,0.626299262046814,0.04195804195804196,2,0,6
1039096,834529,0,0.45606160163879395,0.012048192771084338,3,0,3
1039096,901707,0,0.5117619037628174,0.033816425120772944,1,1,7
1039096,1213559,0,0.4745528995990753,0.02100840336134454,2,0,5
1039096,992666,0,0.3658505976200104,0.030303030303030304,2,1,9
1039096,1391438,0,0.6146885752677917,0.040229885057471264,2,0,7
1039096,1231790,0,0.5214648842811584,0.029787234042553193,2,1,7
1039096,928667,0,0.5560277700424194,0.015544041450777202,2,1,3
1039096,979028,0,0.3424525558948517,0.01639344262295082,1,0,3
1039096,925863,0,0.5372673273086548,0.06726457399103139,6,1,15
1039096,718338,0,0.3785850405693054,0.024096385542168676,7,1,16
1039096,1206524,0,0.48023003339767456,0.010810810810810811,1,0,2
1039096,697924,0,0.5915682315826416,0.03208556149732621,2,0,6
1039096,946857,0,0.6233764886856079,0.022813688212927757,1,2,6
1039096,667933,0,0.35641250014305115,0.026865671641791045,2,1,9
1039096,1340560,0,0.5129265785217285,0.04,2,0,7
1039096,917043,0,0.5907740592956543,0.044444444444444446,4,0,8
1039096,845820,0,0.431478351354599,0.03508771929824561,3,0,8
1040064,1036850,1,0.6949353218078613,0.07258064516129033,5,2,9
1040064,820743,0,0.5824744701385498,0.05704697986577181,4,3,17
1040064,1388995,0,0.4804386794567108,0.06282722513089005,2,1,12
1040064,1337321,0,0.5678056478500366,0.03608247422680412,2,2,7
1040064,928663,0,0.4555380344390869,0.05113636363636364,3,1,9
1040064,1347860,0,0.5013309121131897,0.08762886597938144,3,2,17
1040064,970042,0,0.3869308531284332,0.014184397163120567,0,2,6
1040064,1077924,0,0.455581396818161,0.0335195530726257,2,1,6
1040064,880533,0,0.439831018447876,0.06451612903225806,4,3,12
1040064,1229399,0,0.5477398633956909,0.08333333333333333,4,6,17
1040064,935102,0,0.4996207058429718,0.07468879668049792,4,3,18
1040064,815786,0,0.5764235258102417,0.022123893805309734,1,0,5
1040064,1431972,0,0.45300623774528503,0.044534412955465584,3,3,11
1040064,1287970,0,0.35333573818206787,0.04294478527607362,2,2,7
1040064,759134,0,0.49261629581451416,0.03197674418604651,3,1,11
1040064,1173309,0,0.4309885501861572,0.05223880597014925,4,1,14
1040064,1341821,0,0.37913066148757935,0.049723756906077346,1,1,9
1040064,852549,0,0.5523662567138672,0.05442176870748299,3,1,8
1040064,987979,0,0.6875573992729187,0.04198473282442748,1,2,11
1040064,1202171,0,0.6095438599586487,0.056451612903225805,1,4,14
1040064,1291469,0,0.5837548971176147,0.0892018779342723,4,3,19
1040064,1372528,0,0.38675957918167114,0.06432748538011696,3,2,11
1040064,1425579,0,0.5031952857971191,0.06735751295336788,2,0,13
1040064,690100,0,0.5803159475326538,0.04291845493562232,3,0,10
1040064,1406863,0,0.6631374359130859,0.04819277108433735,2,0,8
1040906,667719,1,0.5063958764076233,0.08064516129032258,3,0,5
1040906,1304113,0,0.33048924803733826,0.0,0,0,0
1040906,744485,0,0.5105497241020203,0.023121387283236993,2,0,4
1040906,796227,0,0.3547251224517822,0.023076923076923078,0,0,3
1040906,693511,0,0.3788345456123352,0.0,0,0,0
1040906,1428247,0,0.3975783586502075,0.0196078431372549,2,0,4
1040906,1325492,0,0.1879730224609375,0.0,0,0,0
1040906,1291468,0,0.33422186970710754,0.0,0,0,0
1040906,1418153,0,0.4590747356414795,0.0196078431372549,0,0,2
1040906,743445,0,0.3733314871788025,0.009900990099009901,0,0,1
1040906,1178302,0,0.3633621335029602,0.0,0,0,0
1040906,747036,0,0.3558990955352783,0.010869565217391304,1,0,2
1040906,825514,0,0.2933756411075592,0.004424778761061947,0,0,1
1040906,1335728,0,0.2338387370109558,0.0,0,0,0
1040906,1289601,0,0.5842776298522949,0.004366812227074236,0,0,1
1040906,788443,0,0.17789360880851746,0.0,0,0,0
1040906,1174300,0,0.4087030291557312,0.0,0,0,0
1040906,786576,0,0.3017382323741913,0.0,0,0,0
1040906,1326061,0,0.3835981488227844,0.00909090909090909,0,0,1
1040906,1365751,0,0.2506408989429474,0.007246376811594203,0,0,1
1040906,1416322,0,0.327508807182312,0.006535947712418301,0,0,1
1040906,667989,0,0.5155759453773499,0.0,0,0,0
1040906,1232598,0,0.3319261372089386,0.005050505050505051,0,0,1
1040906,738484,0,0.38126224279403687,0.008403361344537815,1,0,2
1040906,877839,0,0.25234097242355347,0.0,0,0,0
1057578,667719,1,0.3011874556541443,0.020618556701030927,4,1,18
1057578,981537,0,0.3769632875919342,0.04319654427645788,7,2,40
1057578,737958,0,0.10172979533672333,0.03589232303090728,4,1,36
1057578,1299183,0,0.1995191127061844,0.04216216216216216,5,4,39
1057578,809707,0,0.15629419684410095,0.020134228187919462,2,2,18
1057578,678823,0,0.20889458060264587,0.05307262569832402,11,2,57
1057578,1267114,0,0.24937961995601654,0.056935817805383024,9,4,55
1057578,974870,0,0.13302941620349884,0.04103671706263499,4,4,38
1057578,857131,0,0.1177327036857605,0.07449856733524356,14,4,78
1057578,1216821,0,0.14380642771720886,0.02763018065887354,4,3,26
1057578,1195767,0,0.3253769874572754,0.041065482796892344,8,5,37
1057578,1335186,0,0.15922191739082336,0.0410958904109589,6,3,39
1057578,667976,0,0.4206294119358063,0.05623721881390593,8,4,55
1057578,1224761,0,0.25022512674331665,0.04956896551724138,8,5,46
1057578,1197220,0,0.14704319834709167,0.03211517165005537,3,3,29
1057578,764647,0,0.13038596510887146,0.03162486368593239,4,3,29
1057578,728665,0,0.02943485789000988,0.0023923444976076554,0,0,2
1057578,704967,0,0.16883021593093872,0.023479188900747065,1,1,22
1057578,1328779,0,0.07694388926029205,0.023307436182019976,5,1,21
1057578,1027646,0,0.12295905500650406,0.043478260869565216,5,4,44
1057578,994430,0,-0.0071301087737083435,0.03303303303303303,5,5,33
1057578,1304847,0,0.14520885050296783,0.05005213764337852,5,4,48
1057578,1431482,0,0.12788745760917664,0.013157894736842105,1,1,12
1057578,1227437,0,0.09561053663492203,0.02875399361022364,6,2,27
1057578,952524,0,0.2032293975353241,0.05405405405405406,7,3,52
1085871,667719,1,0.5571825504302979,0.03968253968253968,4,1,10
1085871,1403089,0,0.30146023631095886,0.03651685393258427,3,0,13
1085871,958003,0,0.2603120505809784,0.03614457831325301,4,2,12
1085871,667928,0,0.45120611786842346,0.036931818181818184,2,2,13
1085871,1431974,0,0.30836206674575806,0.025157232704402517,1,0,8
1085871,1171569,0,0.5001294612884521,0.04509283819628647,4,2,17
1085871,760547,0,0.49839869141578674,0.031446540880503145,1,3,10
1085871,768145,0,0.289517879486084,0.0353356890459364,3,2,10
1085871,1384344,0,0.5266401171684265,0.055900621118012424,7,1,18
1085871,1014815,0,0.3518475592136383,0.03759398496240601,4,1,15
1085871,860862,0,0.2960736155509949,0.03169014084507042,2,2,9
1085871,1207558,0,0.5215542316436768,0.02857142857142857,3,1,9
1085871,1205799,0,0.19789329171180725,0.044386422976501305,5,0,17
1085871,832418,0,0.6230042576789856,0.04842105263157895,9,2,23
1085871,1220977,0,0.3081478774547577,0.050505050505050504,4,0,20
1085871,1045385,0,0.4145781993865967,0.05277777777777778,3,1,19
1085871,1297547,0,0.5079017877578735,0.03571428571428571,4,0,11
1085871,796981,0,0.40834295749664307,0.05688622754491018,7,1,19
1085871,1214968,0,0.308538019657135,0.029801324503311258,2,1,9
1085871,1318598,0,0.2813904583454132,0.024054982817869417,3,0,7
1085871,1448630,0,0.22767987847328186,0.042682926829268296,1,2,14
1085871,1278764,0,0.3642428517341614,0.042105263157894736,3,0,12
1085871,818335,0,0.2544889450073242,0.03272727272727273,2,1,9
1085871,877838,0,0.4570315480232239,0.055825242718446605,5,3,23
1085871,1018677,0,0.4935154318809509,0.040625,4,2,13
1108067,667719,1,0.65751713514328,0.05019305019305019,2,0,13
1108067,1381709,0,0.36429286003112793,0.027692307692307693,1,1,9
1108067,1416322,0,0.41710492968559265,0.025714285714285714,2,1,9
1108067,1408067,0,0.4587923288345337,0.031609195402298854,2,1,11
1108067,1261989,0,0.49248912930488586,0.036036036036036036,1,0,12
1108067,1266047,0,0.6279871463775635,0.042042042042042045,2,0,14
1108067,1019673,0,0.5192366242408752,0.046583850931677016,3,2,15
1108067,935103,0,0.5931038856506348,0.04523809523809524,3,3,19
1108067,1293552,0,0.3946608901023865,0.031545741324921134,2,1,10
1108067,1460122,0,0.5722693800926208,0.058823529411764705,3,0,19
1108067,1278838,0,0.5432265996932983,0.032640949554896145,1,0,11
1108067,979793,0,0.7020750045776367,0.04477611940298507,2,2,15
1108067,771370,0,0.6314830780029297,0.04690117252931323,5,2,28
1108067,1363562,0,0.5027213096618652,0.04075235109717868,1,0,13
1108067,667951,0,0.1893550455570221,0.004032258064516129,0,0,1
1108067,667952,0,0.5863736867904663,0.03519061583577713,1,0,12
1108067,793477,0,0.4576280117034912,0.05116959064327485,5,1,35
1108067,932781,0,0.43205583095550537,0.034383954154727794,2,1,12
1108067,1270852,0,0.5660291910171509,0.025,1,0,7
1108067,1303855,0,0.6902934312820435,0.0575,4,0,23
1108067,877835,0,0.45215529203414917,0.04804804804804805,2,2,16
1108067,1411150,0,0.5861423015594482,0.02903225806451613,1,0,9
1108067,674655,0,0.5457565784454346,0.05390835579514825,3,3,20
1108067,822516,0,0.27182286977767944,0.04024767801857585,2,1,13
1108067,1200571,0,0.6558098196983337,0.04611650485436893,2,1,19
718120,718338,1,0.773339569568634,0.17937853107344634,21,1,127
718120,1418149,0,0.21362876892089844,0.026041666666666668,1,1,10
718120,1367472,0,0.2522351145744324,0.02717391304347826,1,0,10
718120,1270591,0,0.11720111221075058,0.0,0,0,0
718120,1271719,0,0.2039911299943924,0.05113636363636364,2,0,18
718120,793848,0,0.24202357232570648,0.05405405405405406,4,1,18
718120,1019879,0,0.18666954338550568,0.02821316614420063,2,0,9
718120,1373001,0,0.26917919516563416,0.038901601830663615,3,0,17
718120,1214966,0,0.2360662966966629,0.01730103806228374,1,0,5
718120,1431973,0,0.2721954882144928,0.022222222222222223,2,0,7
718120,921474,0,0.27637559175491333,0.04481132075471698,5,0,19
718120,1459252,0,0.24319963157176971,0.022508038585209004,2,0,7
718120,1270853,0,0.3498399257659912,0.017793594306049824,1,0,5
718120,1183771,0,0.3400384783744812,0.038011695906432746,3,0,13
718120,826139,0,0.2592589557170868,0.01694915254237288,1,0,5
718120,767673,0,0.1406509280204773,0.042328042328042326,2,0,16
718120,948730,0,0.14000718295574188,0.04735376044568245,5,0,17
718120,960085,0,0.2213897705078125,0.026785714285714284,1,0,9
718120,792430,0,0.2921358644962311,0.031545741324921134,2,0,10
718120,1138880,0,0.35599201917648315,0.020289855072463767,1,0,7
718120,995898,0,0.3302171230316162,0.02824858757062147,1,0,10
718120,1230722,0,0.11379548162221909,0.045845272206303724,1,2,16
718120,860373,0,0.1720605045557022,0.023026315789473683,1,0,7
718120,1046330,0,0.26573681831359863,0.0532994923857868,4,1,21
718120,1283208,0,0.29445669054985046,0.019169329073482427,2,0,6
718144,718338,1,0.804734468460083,0.09202453987730061,12,1,60
718144,763397,0,0.28456711769104004,0.029197080291970802,1,0,8
718144,1403323,0,0.2231568545103073,0.020833333333333332,1,0,4
718144,1221674,0,0.1665319800376892,0.02262443438914027,1,0,5
718144,1209852,0,0.3303101062774658,0.041237113402061855,3,0,8
718144,667981,0,0.2744394540786743,0.023622047244094488,2,1,6
718144,667958,0,0.3412976562976837,0.035175879396984924,5,0,7
718144,1341821,0,0.16120533645153046,0.02564102564102564,2,0,5
718144,1437018,0,0.21023167669773102,0.05056179775280899,2,0,9
718144,1337322,0,0.1823226511478424,0.03664921465968586,1,0,7
718144,979789,0,0.3198431134223938,0.024291497975708502,1,0,6
718144,1255288,0,0.31743597984313965,0.041666666666666664,3,0,9
718144,956394,0,0.2166527658700943,0.042682926829268296,3,0,7
718144,778272,0,0.2963947653770447,0.024793388429752067,1,0,6
718144,961885,0,0.21997150778770447,0.03296703296703297,1,0,9
718144,756188,0,0.08999498188495636,0.027522935779816515,1,0,9
718144,1355698,0,0.267569363117218,0.03225806451612903,2,0,9
718144,1406912,0,0.16415175795555115,0.015706806282722512,2,0,6
718144,972733,0,0.39206838607788086,0.023809523809523808,1,0,5
718144,756186,0,0.35583189129829407,0.014354066985645933,1,0,3
718144,1298739,0,0.2781025767326355,0.027472527472527472,1,0,5
718144,1254386,0,0.16416659951210022,0.024096385542168676,1,0,4
718144,953341,0,0.14801892638206482,0.027303754266211604,2,1,8
718144,1297546,0,0.22295372188091278,0.02464788732394366,1,0,7
718144,1247006,0,0.3021205961704254,0.04081632653061224,1,0,8
718180,718338,1,0.804734468460083,0.09202453987730061,12,1,60
718180,728951,0,0.33042383193969727,0.018292682926829267,1,0,3
718180,1216821,0,0.3391420245170593,0.027777777777777776,2,0,6
718180,1431974,0,0.21279169619083405,0.019417475728155338,1,0,4
718180,919463,0,0.13540951907634735,0.012121212121212121,1,0,2
718180,1314147,0,0.2636997699737549,0.025210084033613446,2,0,6
718180,950507,0,0.5731306672096252,0.03414634146341464,5,1,7
718180,1287332,0,0.26398399472236633,0.026392961876832845,2,0,9
718180,1207988,0,0.3521534204483032,0.030456852791878174,1,0,6
718180,1046331,0,0.2962176203727722,0.03286384976525822,1,0,7
718180,1058887,0,0.30601420998573303,0.0,0,0,0
718180,667955,0,0.19494415819644928,0.03857566765578635,4,1,13
718180,1392755,0,0.26371681690216064,0.024193548387096774,3,0,6
718180,951585,0,0.2079092264175415,0.03375527426160337,3,0,8
718180,1009846,0,0.1922808289527893,0.01968503937007874,2,0,5
718180,1463368,0,0.25453972816467285,0.03286384976525822,2,0,7
718180,1044772,0,0.3447468876838684,0.025252525252525252,1,0,5
718180,1358854,0,0.2218739092350006,0.020942408376963352,1,0,4
718180,1276303,0,0.1738945096731186,0.0365296803652968,3,0,8
718180,846837,0,0.24698026478290558,0.025,1,0,4
718180,1328779,0,0.24236662685871124,0.03508771929824561,1,0,6
718180,667931,0,0.09908133745193481,0.024691358024691357,1,1,4
718180,1430352,0,0.2612552344799042,0.027777777777777776,2,1,9
718180,1387464,0,0.4042951464653015,0.03902439024390244,1,0,8
718180,1206927,0,0.23753459751605988,0.030612244897959183,2,0,6
718208,718338,1,0.7817777395248413,0.04923076923076923,10,0,32
718208,1267114,0,0.33532023429870605,0.0379746835443038,1,0,9
718208,1203833,0,0.10836347937583923,0.021739130434782608,1,0,4
718208,1257837,0,0.1631363183259964,0.023668639053254437,2,0,4
718208,1116290,0,0.21310822665691376,0.039568345323741004,1,1,11
718208,704968,0,0.11925053596496582,0.014925373134328358,1,0,2
718208,1440094,0,0.18571928143501282,0.015037593984962405,1,0,4
718208,1416325,0,0.3192266821861267,0.010101010101010102,1,0,2
718208,1452061,0,0.37845009565353394,0.01875,1,0,3
718208,1338693,0,0.2320113182067871,0.028368794326241134,1,0,4
718208,1319242,0,0.15670761466026306,0.014492753623188406,1,0,3
718208,679006,0,0.05680103972554207,0.032407407407407406,2,1,7
718208,796227,0,0.28936973214149475,0.02247191011235955,2,0,4
718208,983698,0,0.2232922911643982,0.028985507246376812,2,1,4
718208,1410911,0,0.365885853767395,0.006896551724137931,1,0,1
718208,1216821,0,0.27642640471458435,0.026737967914438502,2,0,5
718208,913189,0,0.19449752569198608,0.03614457831325301,2,0,6
718208,1328778,0,0.2320660799741745,0.03278688524590164,2,0,6
718208,1095036,0,0.22888785600662231,0.024,1,0,3
718208,801940,0,0.1643410623073578,0.025906735751295335,1,0,5
718208,846226,0,0.1790204793214798,0.03153153153153153,2,1,7
718208,748460,0,0.19649040699005127,0.01652892561983471,1,0,2
718208,1345396,0,0.2022847682237625,0.030837004405286344,3,0,7
718208,1433449,0,0.22314590215682983,0.03225806451612903,3,0,9
718208,1452635,0,0.18034695088863373,0.01509433962264151,1,0,4
718301,718338,1,0.8215130567550659,0.03736920777279522,7,1,25
718301,1462769,0,0.2927626967430115,0.024096385542168676,1,0,4
718301,1244321,0,0.31418734788894653,0.01282051282051282,1,1,3
718301,1158194,0,0.33667513728141785,0.02666666666666667,1,0,4
718301,1323005,0,0.367546409368515,0.024691358024691357,2,0,6
718301,1157217,0,0.35950249433517456,0.016042780748663103,1,0,3
718301,1019673,0,0.3048461377620697,0.015789473684210527,2,0,3
718301,883111,0,0.3367347717285156,0.02843601895734597,2,1,6
718301,1442543,0,0.34921082854270935,0.022988505747126436,2,0,4
718301,1157035,0,0.34487172961235046,0.030973451327433628,2,2,7
718301,805316,0,0.30580198764801025,0.04285714285714286,3,0,9
718301,1254316,0,0.3411165475845337,0.0196078431372549,2,0,4
718301,901708,0,0.40924134850502014,0.02976190476190476,2,1,5
718301,920919,0,0.16830918192863464,0.02702702702702703,1,1,6
718301,1469335,0,0.2201254814863205,0.023529411764705882,1,0,4
718301,1301497,0,0.4998965263366699,0.023474178403755867,1,0,5
718301,835194,0,0.307161420583725,0.037037037037037035,1,1,7
718301,1284522,0,0.3730446696281433,0.02631578947368421,1,0,4
718301,1303828,0,0.1896827518939972,0.016042780748663103,1,1,3
718301,1430098,0,0.19074931740760803,0.024193548387096774,2,1,6
718301,1268201,0,0.24574536085128784,0.04201680672268908,1,1,10
718301,698101,0,0.31668296456336975,0.04419889502762431,2,1,8
718301,980770,0,0.4419614374637604,0.030534351145038167,1,0,8
718301,979793,0,0.2859799861907959,0.019801980198019802,1,0,4
718301,1032800,0,0.20509010553359985,0.018867924528301886,1,0,3
718304,718338,1,0.8207491636276245,0.11568123393316196,19,1,90
718304,1433447,0,0.25862088799476624,0.0446927374301676,2,0,16
718304,1207451,0,0.36203092336654663,0.06005221932114883,5,2,23
718304,1230271,0,0.35134896636009216,0.05291005291005291,2,1,20
718304,959826,0,0.1819266378879547,0.04945054945054945,3,0,18
718304,1346922,0,0.2984175384044647,0.046511627906976744,4,1,20
718304,1311904,0,0.33872511982917786,0.04509283819628647,2,0,17
718304,1011146,0,0.3739246726036072,0.03283582089552239,2,0,11
718304,1294471,0,0.3309016823768616,0.03170028818443804,2,0,11
718304,1406912,0,0.22548654675483704,0.05019305019305019,7,0,26
718304,1327863,0,0.13738462328910828,0.07004830917874397,6,2,29
718304,916619,0,0.16284775733947754,0.05714285714285714,5,0,22
718304,1071191,0,0.3588113784790039,0.029154518950437316,3,2,10
718304,782724,0,0.467975914478302,0.03812316715542522,1,1,13
718304,1158037,0,0.21745805442333221,0.04632152588555858,1,0,17
718304,1257838,0,0.33009999990463257,0.04178272980501393,2,0,15
718304,1218534,0,0.2717868685722351,0.013157894736842105,0,0,4
718304,1202296,0,0.3479432463645935,0.05509641873278237,4,1,20
718304,979028,0,0.28688013553619385,0.03314917127071823,2,1,12
718304,1261989,0,0.35427820682525635,0.05337078651685393,4,1,19
718304,678823,0,0.29086774587631226,0.04633204633204633,6,0,24
718304,667959,0,0.2547891139984131,0.05415162454873646,6,2,30
718304,1430351,0,0.37893664836883545,0.02295918367346939,2,1,9
718304,1019669,0,0.06796291470527649,0.0423728813559322,3,0,15
718304,695159,0,0.1167997494339943,0.024464831804281346,1,0,8
718305,718338,1,0.8220447301864624,0.0380517503805175,9,1,25
718305,1225653,0,0.21736936271190643,0.03076923076923077,3,1,6
718305,797868,0,0.2749830484390259,0.02197802197802198,1,1,6
718305,879349,0,0.2336440533399582,0.02564102564102564,1,1,4
718305,681670,0,0.3498951196670532,0.024271844660194174,2,1,5
718305,760668,0,0.3598267436027527,0.022388059701492536,1,0,3
718305,667970,0,0.2441861927509308,0.018292682926829267,2,0,6
718305,667985,0,0.37886542081832886,0.03954802259887006,3,1,7
718305,1037274,0,0.2888104021549225,0.01680672268907563,2,0,4
718305,667320,0,0.3323914706707001,0.029411764705882353,3,1,7
718305,1366405,0,0.3082689046859741,0.021164021164021163,1,1,4
718305,846837,0,0.3139957785606384,0.022900763358778626,1,0,3
718305,1221289,0,0.36797717213630676,0.023255813953488372,1,0,3
718305,1249121,0,0.3487515449523926,0.029411764705882353,1,0,4
718305,844740,0,0.31331247091293335,0.015503875968992248,2,0,2
718305,690366,0,0.11593569815158844,0.024096385542168676,2,1,6
718305,1016999,0,0.16444046795368195,0.024875621890547265,2,1,5
718305,1260856,0,0.33177483081817627,0.019390581717451522,3,0,7
718305,1089236,0,0.3398997485637665,0.013574660633484163,1,0,3
718305,1365123,0,0.3744817078113556,0.039473684210526314,2,1,6
718305,1014752,0,0.24836945533752441,0.024096385542168676,1,0,4
718305,1218545,0,0.5029690861701965,0.010526315789473684,1,0,1
718305,805316,0,0.31693559885025024,0.029850746268656716,3,0,6
